"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EXPGDP_TOT","GERD as a percentage of GDP","IRQ","Iraq","2017","2017",0.04596,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRQ","Iraq","2018","2018",0.04279,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRQ","Iraq","2019","2019",0.03266,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRQ","Iraq","2020","2020",0.04053,,
"EXPGDP_TOT","GERD as a percentage of GDP","IRQ","Iraq","2021","2021",0.04109,,
"EXPGDP_TOT","GERD as a percentage of GDP","OMN","Oman","2015","2015",0.21866,,
"EXPGDP_TOT","GERD as a percentage of GDP","OMN","Oman","2016","2016",0.22691,,
"EXPGDP_TOT","GERD as a percentage of GDP","OMN","Oman","2017","2017",0.19925,,
"EXPGDP_TOT","GERD as a percentage of GDP","OMN","Oman","2018","2018",0.19031,,
"EXPGDP_TOT","GERD as a percentage of GDP","OMN","Oman","2019","2019",0.27255,,
"EXPGDP_TOT","GERD as a percentage of GDP","OMN","Oman","2020","2020",0.31599,,
"EXPGDP_TOT","GERD as a percentage of GDP","OMN","Oman","2021","2021",0.28978,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MNE","Montenegro","2015","2015",824.98916,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MNE","Montenegro","2016","2016",708.58413,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MNE","Montenegro","2017","2017",696.82667,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MNE","Montenegro","2018","2018",757.903,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MNE","Montenegro","2019","2019",743.38011,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","OMN","Oman","2015","2015",222.01293,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","OMN","Oman","2016","2016",249.89385,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","OMN","Oman","2017","2017",251.47211,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","OMN","Oman","2018","2018",296.09371,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","OMN","Oman","2019","2019",382.4452,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","OMN","Oman","2020","2020",372.68235,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","OMN","Oman","2021","2021",330.34504,,
"EXPGDP_TOT","GERD as a percentage of GDP","ARE","United Arab Emirates","2015","2015",0.8657,,
"EXPGDP_TOT","GERD as a percentage of GDP","ARE","United Arab Emirates","2016","2016",0.9318,,
"EXPGDP_TOT","GERD as a percentage of GDP","ARE","United Arab Emirates","2018","2018",1.26389,,
"EXPGDP_TOT","GERD as a percentage of GDP","ARE","United Arab Emirates","2019","2019",1.31065,,
"EXPGDP_TOT","GERD as a percentage of GDP","ARE","United Arab Emirates","2020","2020",1.48831,,
"EXPGDP_TOT","GERD as a percentage of GDP","ARE","United Arab Emirates","2021","2021",1.49525,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2015","2015",501.23262,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2016","2016",509.89434,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2017","2017",499.59238,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2018","2018",480.43229,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2019","2019",421.46492,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2020","2020",426.82076,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","UZB","Uzbekistan","2021","2021",525.33211,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","AGO","Angola","2016","2016",18.9549,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MUS","Mauritius","2018","2018",463.61583,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MUS","Mauritius","2019","2019",540.26017,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MUS","Mauritius","2020","2020",552.95846,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MUS","Mauritius","2021","2021",556.9283,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GEO","Georgia","2015","2015",1366.20434,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GEO","Georgia","2016","2016",1391.42457,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GEO","Georgia","2017","2017",1389.60565,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GEO","Georgia","2018","2018",1553.30612,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GEO","Georgia","2019","2019",1799.87186,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GEO","Georgia","2020","2020",1812.39011,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GEO","Georgia","2021","2021",1717.37086,,
"EXPGDP_TOT","GERD as a percentage of GDP","QAT","Qatar","2015","2015",0.51883,,
"EXPGDP_TOT","GERD as a percentage of GDP","QAT","Qatar","2018","2018",0.53129,,
"EXPGDP_TOT","GERD as a percentage of GDP","QAT","Qatar","2021","2021",0.68078,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","QAT","Qatar","2015","2015",647.31123,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","QAT","Qatar","2018","2018",584.50501,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","QAT","Qatar","2021","2021",982.50091,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2015","2015",529.48329,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2016","2016",575.77973,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2017","2017",583.65112,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2018","2018",605.14232,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2019","2019",608.82277,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2020","2020",623.4793,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40520","Latin America and the Caribbean","2021","2021",625.3635,,
"EXPGDP_TOT","GERD as a percentage of GDP","40510","World","2015","2015",1.72435,,
"EXPGDP_TOT","GERD as a percentage of GDP","40510","World","2016","2016",1.73456,,
"EXPGDP_TOT","GERD as a percentage of GDP","40510","World","2017","2017",1.74885,,
"EXPGDP_TOT","GERD as a percentage of GDP","40510","World","2018","2018",1.7787,,
"EXPGDP_TOT","GERD as a percentage of GDP","40510","World","2019","2019",1.83431,,
"EXPGDP_TOT","GERD as a percentage of GDP","40510","World","2020","2020",1.95259,,
"EXPGDP_TOT","GERD as a percentage of GDP","40510","World","2021","2021",1.92867,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2015","2015",225.52134,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2016","2016",251.50944,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2017","2017",277.29272,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2018","2018",292.84363,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2019","2019",303.18463,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2020","2020",308.94516,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40535","South and West Asia","2021","2021",311.19348,,
"EXPGDP_TOT","GERD as a percentage of GDP","40505","Central Asia","2015","2015",0.17642,,
"EXPGDP_TOT","GERD as a percentage of GDP","40505","Central Asia","2016","2016",0.16752,,
"EXPGDP_TOT","GERD as a percentage of GDP","40505","Central Asia","2017","2017",0.14523,,
"EXPGDP_TOT","GERD as a percentage of GDP","40505","Central Asia","2018","2018",0.13249,,
"EXPGDP_TOT","GERD as a percentage of GDP","40505","Central Asia","2019","2019",0.13421,,
"EXPGDP_TOT","GERD as a percentage of GDP","40505","Central Asia","2020","2020",0.14959,,
"EXPGDP_TOT","GERD as a percentage of GDP","40505","Central Asia","2021","2021",0.14623,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2015","2015",92.83121,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2016","2016",94.74362,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2017","2017",97.98991,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2018","2018",97.60634,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2019","2019",96.68346,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2020","2020",95.0988,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40540","Sub-Saharan Africa","2021","2021",94.37717,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2015","2015",1436.64882,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2016","2016",1479.00023,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2017","2017",1515.86346,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2018","2018",1590.51329,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2019","2019",1715.81471,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2020","2020",1793.7816,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40515","East Asia and the Pacific","2021","2021",1851.08244,,
"EXPGDP_TOT","GERD as a percentage of GDP","40535","South and West Asia","2015","2015",0.61664,,
"EXPGDP_TOT","GERD as a percentage of GDP","40535","South and West Asia","2016","2016",0.59514,,
"EXPGDP_TOT","GERD as a percentage of GDP","40535","South and West Asia","2017","2017",0.5925,,
"EXPGDP_TOT","GERD as a percentage of GDP","40535","South and West Asia","2018","2018",0.58697,,
"EXPGDP_TOT","GERD as a percentage of GDP","40535","South and West Asia","2019","2019",0.58506,,
"EXPGDP_TOT","GERD as a percentage of GDP","40535","South and West Asia","2020","2020",0.57343,,
"EXPGDP_TOT","GERD as a percentage of GDP","40535","South and West Asia","2021","2021",0.57441,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2015","2015",4069.77708,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2016","2016",4097.89816,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2017","2017",4230.15237,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2018","2018",4451.29541,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2019","2019",4559.51401,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2020","2020",4651.79884,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40500","North America and Western Europe","2021","2021",4745.77224,,
"EXPGDP_TOT","GERD as a percentage of GDP","40520","Latin America and the Caribbean","2015","2015",0.69979,,
"EXPGDP_TOT","GERD as a percentage of GDP","40520","Latin America and the Caribbean","2016","2016",0.64618,,
"EXPGDP_TOT","GERD as a percentage of GDP","40520","Latin America and the Caribbean","2017","2017",0.57879,,
"EXPGDP_TOT","GERD as a percentage of GDP","40520","Latin America and the Caribbean","2018","2018",0.58794,,
"EXPGDP_TOT","GERD as a percentage of GDP","40520","Latin America and the Caribbean","2019","2019",0.59507,,
"EXPGDP_TOT","GERD as a percentage of GDP","40520","Latin America and the Caribbean","2020","2020",0.58963,,
"EXPGDP_TOT","GERD as a percentage of GDP","40520","Latin America and the Caribbean","2021","2021",0.54823,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","2015","2015",2101.18705,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","2016","2016",2083.19801,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","2017","2017",2134.5507,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","2018","2018",2200.20097,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","2019","2019",2219.27529,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","2020","2020",2266.2489,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40530","Central and Eastern Europe","2021","2021",2332.30779,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40505","Central Asia","2015","2015",632.00756,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40505","Central Asia","2016","2016",606.66233,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40505","Central Asia","2017","2017",585.47429,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40505","Central Asia","2018","2018",580.41054,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40505","Central Asia","2019","2019",628.26189,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40505","Central Asia","2020","2020",641.50829,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40505","Central Asia","2021","2021",662.43347,,
"EXPGDP_TOT","GERD as a percentage of GDP","40530","Central and Eastern Europe","2015","2015",1.00073,,
"EXPGDP_TOT","GERD as a percentage of GDP","40530","Central and Eastern Europe","2016","2016",1.01379,,
"EXPGDP_TOT","GERD as a percentage of GDP","40530","Central and Eastern Europe","2017","2017",1.04697,,
"EXPGDP_TOT","GERD as a percentage of GDP","40530","Central and Eastern Europe","2018","2018",1.05412,,
"EXPGDP_TOT","GERD as a percentage of GDP","40530","Central and Eastern Europe","2019","2019",1.09438,,
"EXPGDP_TOT","GERD as a percentage of GDP","40530","Central and Eastern Europe","2020","2020",1.14348,,
"EXPGDP_TOT","GERD as a percentage of GDP","40530","Central and Eastern Europe","2021","2021",1.1037,,
"EXPGDP_TOT","GERD as a percentage of GDP","40515","East Asia and the Pacific","2015","2015",2.04464,,
"EXPGDP_TOT","GERD as a percentage of GDP","40515","East Asia and the Pacific","2016","2016",2.05224,,
"EXPGDP_TOT","GERD as a percentage of GDP","40515","East Asia and the Pacific","2017","2017",2.08101,,
"EXPGDP_TOT","GERD as a percentage of GDP","40515","East Asia and the Pacific","2018","2018",2.10431,,
"EXPGDP_TOT","GERD as a percentage of GDP","40515","East Asia and the Pacific","2019","2019",2.15932,,
"EXPGDP_TOT","GERD as a percentage of GDP","40515","East Asia and the Pacific","2020","2020",2.29054,,
"EXPGDP_TOT","GERD as a percentage of GDP","40515","East Asia and the Pacific","2021","2021",2.31308,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40525","Arab States","2015","2015",538.04291,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40525","Arab States","2016","2016",564.964,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40525","Arab States","2017","2017",569.15745,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40525","Arab States","2018","2018",567.39362,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40525","Arab States","2019","2019",599.67075,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40525","Arab States","2020","2020",601.92507,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40525","Arab States","2021","2021",629.79235,,
"EXPGDP_TOT","GERD as a percentage of GDP","40500","North America and Western Europe","2015","2015",2.50635,,
"EXPGDP_TOT","GERD as a percentage of GDP","40500","North America and Western Europe","2016","2016",2.54431,,
"EXPGDP_TOT","GERD as a percentage of GDP","40500","North America and Western Europe","2017","2017",2.58203,,
"EXPGDP_TOT","GERD as a percentage of GDP","40500","North America and Western Europe","2018","2018",2.65185,,
"EXPGDP_TOT","GERD as a percentage of GDP","40500","North America and Western Europe","2019","2019",2.74321,,
"EXPGDP_TOT","GERD as a percentage of GDP","40500","North America and Western Europe","2020","2020",2.95414,,
"EXPGDP_TOT","GERD as a percentage of GDP","40500","North America and Western Europe","2021","2021",2.93273,,
"EXPGDP_TOT","GERD as a percentage of GDP","40525","Arab States","2015","2015",0.57775,,
"EXPGDP_TOT","GERD as a percentage of GDP","40525","Arab States","2016","2016",0.56797,,
"EXPGDP_TOT","GERD as a percentage of GDP","40525","Arab States","2017","2017",0.5608,,
"EXPGDP_TOT","GERD as a percentage of GDP","40525","Arab States","2018","2018",0.57403,,
"EXPGDP_TOT","GERD as a percentage of GDP","40525","Arab States","2019","2019",0.59421,,
"EXPGDP_TOT","GERD as a percentage of GDP","40525","Arab States","2020","2020",0.6219,,
"EXPGDP_TOT","GERD as a percentage of GDP","40525","Arab States","2021","2021",0.61091,,
"EXPGDP_TOT","GERD as a percentage of GDP","40540","Sub-Saharan Africa","2015","2015",0.35671,,
"EXPGDP_TOT","GERD as a percentage of GDP","40540","Sub-Saharan Africa","2016","2016",0.36748,,
"EXPGDP_TOT","GERD as a percentage of GDP","40540","Sub-Saharan Africa","2017","2017",0.37166,,
"EXPGDP_TOT","GERD as a percentage of GDP","40540","Sub-Saharan Africa","2018","2018",0.3533,,
"EXPGDP_TOT","GERD as a percentage of GDP","40540","Sub-Saharan Africa","2019","2019",0.33438,,
"EXPGDP_TOT","GERD as a percentage of GDP","40540","Sub-Saharan Africa","2020","2020",0.3315,,
"EXPGDP_TOT","GERD as a percentage of GDP","40540","Sub-Saharan Africa","2021","2021",0.33342,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40510","World","2015","2015",1143.08011,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40510","World","2016","2016",1164.61254,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40510","World","2017","2017",1195.1174,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40510","World","2018","2018",1244.70302,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40510","World","2019","2019",1294.48198,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40510","World","2020","2020",1326.85573,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40510","World","2021","2021",1352.49955,,
"EXPGDP_TOT","GERD as a percentage of GDP","UZB","Uzbekistan","2015","2015",0.16497,,
"EXPGDP_TOT","GERD as a percentage of GDP","UZB","Uzbekistan","2016","2016",0.17238,,
"EXPGDP_TOT","GERD as a percentage of GDP","UZB","Uzbekistan","2017","2017",0.14834,,
"EXPGDP_TOT","GERD as a percentage of GDP","UZB","Uzbekistan","2018","2018",0.12394,,
"EXPGDP_TOT","GERD as a percentage of GDP","UZB","Uzbekistan","2019","2019",0.11306,,
"EXPGDP_TOT","GERD as a percentage of GDP","UZB","Uzbekistan","2020","2020",0.1385,,
"EXPGDP_TOT","GERD as a percentage of GDP","UZB","Uzbekistan","2021","2021",0.1316,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SLV","El Salvador","2015","2015",64.29578,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SLV","El Salvador","2016","2016",66.97769,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SLV","El Salvador","2017","2017",65.01456,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SLV","El Salvador","2018","2018",72.8499,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","SLV","El Salvador","2019","2019",75.00583,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ARE","United Arab Emirates","2015","2015",2066.50624,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ARE","United Arab Emirates","2016","2016",2490.70229,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ARE","United Arab Emirates","2018","2018",2516.4252,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ARE","United Arab Emirates","2019","2019",2536.50717,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ARE","United Arab Emirates","2020","2020",2612.33265,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ARE","United Arab Emirates","2021","2021",2666.01537,,
"EXPGDP_TOT","GERD as a percentage of GDP","RWA","Rwanda","2016","2016",0.64944,,
"EXPGDP_TOT","GERD as a percentage of GDP","RWA","Rwanda","2019","2019",0.75873,,
"EXPGDP_TOT","GERD as a percentage of GDP","40617","Northern Africa and Western Asia","2015","2015",0.7701,,
"EXPGDP_TOT","GERD as a percentage of GDP","40617","Northern Africa and Western Asia","2016","2016",0.84527,,
"EXPGDP_TOT","GERD as a percentage of GDP","40617","Northern Africa and Western Asia","2017","2017",0.85721,,
"EXPGDP_TOT","GERD as a percentage of GDP","40617","Northern Africa and Western Asia","2018","2018",0.89064,,
"EXPGDP_TOT","GERD as a percentage of GDP","40617","Northern Africa and Western Asia","2019","2019",0.92969,,
"EXPGDP_TOT","GERD as a percentage of GDP","40617","Northern Africa and Western Asia","2020","2020",0.98344,,
"EXPGDP_TOT","GERD as a percentage of GDP","40617","Northern Africa and Western Asia","2021","2021",0.98462,,
"EXPGDP_TOT","GERD as a percentage of GDP","40618","Central and Southern Asia","2015","2015",0.58528,,
"EXPGDP_TOT","GERD as a percentage of GDP","40618","Central and Southern Asia","2016","2016",0.5662,,
"EXPGDP_TOT","GERD as a percentage of GDP","40618","Central and Southern Asia","2017","2017",0.56275,,
"EXPGDP_TOT","GERD as a percentage of GDP","40618","Central and Southern Asia","2018","2018",0.55682,,
"EXPGDP_TOT","GERD as a percentage of GDP","40618","Central and Southern Asia","2019","2019",0.55455,,
"EXPGDP_TOT","GERD as a percentage of GDP","40618","Central and Southern Asia","2020","2020",0.54381,,
"EXPGDP_TOT","GERD as a percentage of GDP","40618","Central and Southern Asia","2021","2021",0.5454,,
"EXPGDP_TOT","GERD as a percentage of GDP","40344","Small Island Developing States","2015","2015",1.0137,,
"EXPGDP_TOT","GERD as a percentage of GDP","40344","Small Island Developing States","2016","2016",0.95295,,
"EXPGDP_TOT","GERD as a percentage of GDP","40344","Small Island Developing States","2017","2017",0.91732,,
"EXPGDP_TOT","GERD as a percentage of GDP","40344","Small Island Developing States","2018","2018",0.91331,,
"EXPGDP_TOT","GERD as a percentage of GDP","40344","Small Island Developing States","2019","2019",0.94152,,
"EXPGDP_TOT","GERD as a percentage of GDP","40344","Small Island Developing States","2020","2020",1.04701,,
"EXPGDP_TOT","GERD as a percentage of GDP","40344","Small Island Developing States","2021","2021",0.70611,,
"EXPGDP_TOT","GERD as a percentage of GDP","40630","Latin America and the Caribbean","2015","2015",0.70004,,
"EXPGDP_TOT","GERD as a percentage of GDP","40630","Latin America and the Caribbean","2016","2016",0.64641,,
"EXPGDP_TOT","GERD as a percentage of GDP","40630","Latin America and the Caribbean","2017","2017",0.57897,,
"EXPGDP_TOT","GERD as a percentage of GDP","40630","Latin America and the Caribbean","2018","2018",0.58812,,
"EXPGDP_TOT","GERD as a percentage of GDP","40630","Latin America and the Caribbean","2019","2019",0.59524,,
"EXPGDP_TOT","GERD as a percentage of GDP","40630","Latin America and the Caribbean","2020","2020",0.58982,,
"EXPGDP_TOT","GERD as a percentage of GDP","40630","Latin America and the Caribbean","2021","2021",0.54837,,
"EXPGDP_TOT","GERD as a percentage of GDP","40334","Least Developed Countries","2015","2015",0.26608,,
"EXPGDP_TOT","GERD as a percentage of GDP","40334","Least Developed Countries","2016","2016",0.26796,,
"EXPGDP_TOT","GERD as a percentage of GDP","40334","Least Developed Countries","2017","2017",0.2648,,
"EXPGDP_TOT","GERD as a percentage of GDP","40334","Least Developed Countries","2018","2018",0.26136,,
"EXPGDP_TOT","GERD as a percentage of GDP","40334","Least Developed Countries","2019","2019",0.2608,,
"EXPGDP_TOT","GERD as a percentage of GDP","40334","Least Developed Countries","2020","2020",0.26877,,
"EXPGDP_TOT","GERD as a percentage of GDP","40334","Least Developed Countries","2021","2021",0.27132,,
"EXPGDP_TOT","GERD as a percentage of GDP","40619","Eastern and South-Eastern Asia","2015","2015",2.05404,,
"EXPGDP_TOT","GERD as a percentage of GDP","40619","Eastern and South-Eastern Asia","2016","2016",2.06256,,
"EXPGDP_TOT","GERD as a percentage of GDP","40619","Eastern and South-Eastern Asia","2017","2017",2.09274,,
"EXPGDP_TOT","GERD as a percentage of GDP","40619","Eastern and South-Eastern Asia","2018","2018",2.11705,,
"EXPGDP_TOT","GERD as a percentage of GDP","40619","Eastern and South-Eastern Asia","2019","2019",2.17476,,
"EXPGDP_TOT","GERD as a percentage of GDP","40619","Eastern and South-Eastern Asia","2020","2020",2.31101,,
"EXPGDP_TOT","GERD as a percentage of GDP","40619","Eastern and South-Eastern Asia","2021","2021",2.33334,,
"EXPGDP_TOT","GERD as a percentage of GDP","40042","Lower middle income countries","2015","2015",0.51784,,
"EXPGDP_TOT","GERD as a percentage of GDP","40042","Lower middle income countries","2016","2016",0.50904,,
"EXPGDP_TOT","GERD as a percentage of GDP","40042","Lower middle income countries","2017","2017",0.50939,,
"EXPGDP_TOT","GERD as a percentage of GDP","40042","Lower middle income countries","2018","2018",0.51203,,
"EXPGDP_TOT","GERD as a percentage of GDP","40042","Lower middle income countries","2019","2019",0.51639,,
"EXPGDP_TOT","GERD as a percentage of GDP","40042","Lower middle income countries","2020","2020",0.51791,,
"EXPGDP_TOT","GERD as a percentage of GDP","40042","Lower middle income countries","2021","2021",0.51949,,
"EXPGDP_TOT","GERD as a percentage of GDP","40640","Northern America ","2015","2015",2.69831,,
"EXPGDP_TOT","GERD as a percentage of GDP","40640","Northern America ","2016","2016",2.76026,,
"EXPGDP_TOT","GERD as a percentage of GDP","40640","Northern America ","2017","2017",2.8025,,
"EXPGDP_TOT","GERD as a percentage of GDP","40640","Northern America ","2018","2018",2.9041,,
"EXPGDP_TOT","GERD as a percentage of GDP","40640","Northern America ","2019","2019",3.05584,,
"EXPGDP_TOT","GERD as a percentage of GDP","40640","Northern America ","2020","2020",3.34354,,
"EXPGDP_TOT","GERD as a percentage of GDP","40640","Northern America ","2021","2021",3.31563,,
"EXPGDP_TOT","GERD as a percentage of GDP","40675","World","2015","2015",1.72435,,
"EXPGDP_TOT","GERD as a percentage of GDP","40675","World","2016","2016",1.73456,,
"EXPGDP_TOT","GERD as a percentage of GDP","40675","World","2017","2017",1.74885,,
"EXPGDP_TOT","GERD as a percentage of GDP","40675","World","2018","2018",1.7787,,
"EXPGDP_TOT","GERD as a percentage of GDP","40675","World","2019","2019",1.83431,,
